SbjNum,d3,PROVINCIA,DISTRITO,ORGANIZACION,A,B,D,E,P1,P2,P3,P4,P5_O1,P5_O2,P5_O3,P5_O4,P6_1,P6_2,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16A,P16B_O1,P16B_O2,P16B_O3,P16B_O4,P16B_O5,P16B_O6,P16B_O7,P16B_O8,P16B_O9,P17,P18,P19,P20,P21,P22,P23,P24_1,P24_2,P24_3,P24_4,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,I_1_P44,I_2_P44,I_3_P44,I_4_P44,I_5_P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,I_1_P54,I_2_P54,I_3_P54,I_4_P54,I_1_P55,I_2_P55,I_1_P56,I_2_P56,P57,P58,P59,NSE,REGX,ent,SEXO,edad
153879215,17,1701,170101,29,1,37,1,1,2,1,6,2,NA,NA,NA,NA,NA,NA,1,2,1,3,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,1,4,0,0,2,2,2,1,1,NA,2,3,2,2,NA,3,1,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,2,3,1,9,1,4,3,4,2,1,1,1,1,1,1,1,2,4,2,3,1,51,200,1,3
153879271,4,401,40117,29,1,44,2,1,2,2,8,1,2,NA,NA,NA,NA,2,1,2,1,2,2,2,4,2,1,12,1,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,2,2,2,1,35,2,2,10,2,2,2,1,NA,2,2,2,2,NA,3,2,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,2,5,1,5,2,3,3,5,2,1,1,1,1,1,1,2,2,4,1,3,1,42,200,2,3
153879440,23,2301,230101,37,1,48,2,1,1,1,9,1,1,NA,NA,NA,2,NA,1,1,1,2,2,2,2,2,1,1,11,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,2,1,30,15,3,20,2,2,2,3,90,2,2,3,2,NA,1,NA,3,1,1,1,2,1,1,4,3,4,4,4,2,4,1,4,1,6,3,5,2,1,1,1,1,1,1,1,2,4,1,3,1,42,200,1,4
153879935,4,401,40101,29,1,30,11,1,2,1,8,2,NA,NA,NA,NA,NA,NA,1,1,1,3,2,2,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,1,20,1,2,8,2,2,1,2,15,2,3,2,2,NA,3,1,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,3,225,1,6,2,4,5,3,2,1,1,1,1,2,1,2,2,4,1,3,2,42,200,2,2
153880104,25,2501,250101,69,1,23,1,1,2,2,10,2,NA,NA,NA,NA,NA,NA,1,1,1,3,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,1,20,1,1,15,2,2,1,1,NA,2,3,2,2,NA,3,1,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,1,1,1,96,2,2,3,2,2,1,2,2,2,1,1,2,2,3,2,3,3,51,300,2,1
153880206,8,801,80105,69,1,20,1,2,2,3,5,1,1,NA,NA,NA,2,NA,1,1,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,1,30,15,10,10,2,2,1,2,4,2,2,2,1,2,3,10,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,2,12,1,2,1,4,4,4,2,1,1,1,1,2,1,2,2,3,2,3,2,42,300,1,1
153880227,2,218,21801,27,1,28,4,1,2,4,10,1,2,NA,NA,NA,NA,2,1,1,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,1,7,10,7,7,2,2,2,2,7,2,2,2,2,NA,3,1,NA,NA,NA,NA,NA,1,1,4,4,4,4,3,2,16,1,9,2,6,3,5,1,1,1,1,1,1,1,2,1,3,1,3,1,24,200,2,2
153880315,22,2209,220901,40,1,24,1,1,2,2,9,1,1,NA,NA,NA,2,NA,1,2,1,2,2,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,10,20,20,15,4,2,2,1,NA,2,2,4,2,NA,3,5,NA,NA,NA,NA,NA,4,1,3,4,4,4,4,2,1,1,2,2,2,2,3,2,2,2,2,2,1,2,2,2,1,1,1,4,51,200,2,1
153880586,4,401,40102,29,1,37,2,1,2,2,9,2,NA,NA,NA,NA,NA,NA,1,1,1,3,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,12,1,1,10,2,2,1,2,10,2,3,2,2,NA,3,98,NA,NA,NA,NA,NA,4,1,3,4,4,1,4,2,5,4,7,2,6,3,5,1,1,1,1,1,1,1,1,2,4,1,3,1,42,200,2,3
153880608,16,1601,160101,40,1,55,1,1,2,4,8,1,1,NA,NA,NA,2,NA,1,1,1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,1,45,15,15,30,3,2,2,1,NA,3,3,2,2,NA,3,5,NA,NA,NA,NA,NA,1,3,4,4,4,4,4,2,5,1,28,2,4,3,4,1,1,1,2,1,1,2,2,2,3,1,3,1,51,200,2,5
153880684,14,1401,140101,40,1,19,2,1,2,2,7,1,1,NA,NA,NA,2,NA,1,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,10,60,20,5,15,2,2,2,3,3,2,3,2,2,NA,4,NA,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,2,10,1,3,2,3,3,3,2,2,2,2,1,2,2,2,2,3,1,3,3,24,200,2,1
153880685,14,1401,140101,40,1,27,2,1,2,2,7,1,1,NA,NA,NA,2,NA,1,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,1,30,60,30,10,3,2,2,3,180,2,2,2,2,NA,3,3,NA,NA,NA,NA,NA,3,3,4,4,4,3,4,2,12,6,2,1,2,3,2,2,2,2,2,1,1,2,2,2,1,1,3,3,24,200,1,2
153880686,14,1401,140101,40,1,34,3,1,2,2,7,1,1,NA,NA,NA,2,NA,1,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,1,25,60,20,5,2,2,2,1,NA,2,2,2,2,NA,4,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,2,13,1,2,1,5,4,3,1,2,1,2,2,2,2,2,2,3,1,3,2,24,200,1,2
153880759,16,1601,160101,51,1,55,1,1,2,2,8,1,1,NA,NA,NA,2,NA,1,1,1,2,2,2,2,2,1,1,96,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,5,2,5,10,2,2,1,1,NA,2,2,2,2,NA,3,3,NA,NA,NA,NA,NA,1,3,4,4,4,4,4,2,1,1,96,1,2,3,2,1,2,1,2,1,2,2,2,2,3,1,3,2,51,300,1,5
153880841,16,1601,160101,29,1,20,2,1,2,2,8,1,1,NA,NA,NA,2,NA,1,2,1,2,2,2,2,2,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,30,0,3,15,2,2,2,2,7,2,2,2,2,NA,3,1,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,3,103,1,7,2,3,1,5,1,2,2,2,1,1,2,2,2,2,1,1,2,51,200,2,1
153880904,8,801,80104,69,1,25,3,4,2,2,7,1,1,NA,NA,NA,3,NA,1,2,1,2,3,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,2,2,2,50,20,8,10,3,2,2,1,NA,3,2,3,1,1,3,1,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,2,16,6,2,1,6,4,5,1,1,2,2,1,2,1,2,2,2,1,3,2,42,300,1,2
153881123,4,401,40102,59,1,49,4,1,4,103,5,1,2,NA,NA,NA,NA,2,1,2,1,2,3,4,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,2,2,1,15,20,60,10,4,4,1,2,30,3,4,5,2,NA,3,10,NA,NA,NA,NA,NA,2,1,3,4,4,4,4,4,103,96,15,2,6,2,4,2,1,1,1,1,1,1,1,2,4,1,3,1,42,300,2,4
153881217,11,1101,110101,16,1,39,1,1,2,3,5,2,NA,NA,NA,NA,NA,NA,1,2,3,3,3,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,60,20,20,10,2,2,2,1,NA,2,3,2,1,1,3,3,NA,NA,NA,NA,NA,1,1,4,4,4,3,4,2,18,3,2,1,3,5,3,1,2,2,2,1,2,2,2,2,3,1,3,2,42,100,1,3
153881231,16,1601,160101,47,1,19,4,3,4,102,8,1,1,2,NA,NA,2,2,1,2,1,2,2,2,2,2,1,1,96,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,3,10,10,30,15,4,2,1,1,NA,4,2,2,2,NA,3,1,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,2,4,1,4,1,3,1,3,2,2,1,2,1,1,2,2,2,3,1,3,2,51,300,1,1
153881294,23,2301,230101,37,1,35,2,4,2,4,5,2,NA,NA,NA,NA,NA,NA,3,4,3,3,2,4,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,1,10,20,5,5,4,2,2,1,NA,2,4,2,2,NA,2,NA,10,17,1,1,2,4,1,2,1,4,1,3,2,8,8,4,1,6,4,2,2,1,1,1,1,2,1,2,2,3,1,3,2,42,200,1,3
153881316,14,1401,140101,40,1,48,1,3,2,2,7,1,2,NA,NA,NA,NA,2,1,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,1,20,0,0,0,2,2,1,2,8,2,2,2,1,2,4,NA,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,2,5,1,9,2,4,2,4,2,2,1,2,2,1,1,2,2,3,1,3,2,24,200,2,4
153881348,17,1701,170101,29,1,43,2,1,2,2,8,2,NA,NA,NA,NA,NA,NA,1,4,1,3,3,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,6,0,0,6,2,2,1,1,NA,2,3,2,2,NA,3,3,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,2,1,1,5,2,4,4,3,2,1,1,1,1,1,1,2,2,3,2,3,2,51,200,2,3
153881353,21,2101,210101,13,1,51,3,1,2,4,8,2,NA,NA,NA,NA,NA,NA,1,3,3,3,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,1,180,0,5,5,2,2,2,2,7,2,3,2,1,2,3,10,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,2,1,3,2,1,4,3,4,2,2,2,2,2,2,2,2,2,3,1,3,3,42,100,1,4
153881354,21,2101,210101,13,1,42,3,1,2,1,8,1,1,NA,NA,NA,2,NA,1,2,1,2,2,2,2,2,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,2,1,10,2,2,10,2,2,2,2,15,2,2,2,1,2,3,1,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,2,4,8,25,2,6,5,5,2,1,2,1,1,1,1,2,2,3,1,3,2,42,100,2,3
153881355,21,2101,210101,13,1,29,3,1,2,2,10,1,1,NA,NA,NA,2,NA,1,2,1,2,2,2,1,2,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,90,10,5,2,2,2,2,2,60,2,2,2,1,1,3,7,NA,NA,NA,NA,NA,4,1,4,4,4,4,4,2,4,1,2,2,5,3,5,2,2,2,2,2,1,2,2,2,3,1,3,3,42,100,2,2
153881356,21,2101,210101,13,1,21,3,1,2,2,8,1,1,NA,NA,NA,2,NA,1,1,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,2,2,1,30,2,0,2,2,2,2,1,NA,2,2,2,1,1,3,5,NA,NA,NA,NA,NA,4,2,4,4,4,4,4,2,12,1,7,1,5,1,5,2,2,2,2,2,2,2,2,2,3,1,3,3,42,100,1,1
153881357,21,2101,210101,13,1,29,3,1,2,1,8,2,NA,NA,NA,NA,NA,NA,3,2,3,3,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,2,1,60,120,30,20,3,2,2,5,60,2,3,2,1,3,3,1,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,3,101,2,13,1,6,3,5,2,2,2,2,2,2,2,2,2,3,1,3,3,42,100,1,2
153881358,21,2101,210101,13,1,32,3,1,2,3,8,1,1,2,NA,NA,2,2,3,2,3,2,3,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,20,15,30,40,2,2,2,4,90,2,2,2,1,3,1,NA,2,2,3,2,3,1,1,3,3,4,3,4,2,10,3,2,1,6,3,5,1,1,1,1,1,1,1,2,2,4,1,3,1,42,100,1,2
153881567,25,2501,250101,64,1,35,1,1,2,2,7,2,NA,NA,NA,NA,NA,NA,1,2,1,3,3,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,2,1,40,10,15,15,1,1,1,1,NA,2,3,3,2,NA,3,3,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,3,98,4,96,1,3,3,2,2,2,2,2,2,1,1,2,2,3,2,3,3,51,300,1,3
153881763,23,2301,230101,37,1,24,2,1,2,2,8,2,NA,NA,NA,NA,NA,NA,1,3,1,3,3,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,2,3,10,1,20,2,3,1,1,NA,2,3,3,2,NA,2,NA,4,38,1,1,1,4,1,2,3,2,1,1,2,26,1,4,1,6,3,3,2,1,1,1,1,1,1,1,2,3,1,3,1,42,200,1,1
153881891,16,1601,160101,51,1,58,4,1,4,102,5,2,NA,NA,NA,NA,NA,NA,2,4,2,4,4,4,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,1,15,30,30,10,4,4,2,2,15,4,4,4,2,NA,3,1,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,4,106,96,1,2,3,2,3,1,2,1,2,1,2,2,2,2,3,1,3,2,51,300,2,5
153881945,4,401,40102,59,1,44,1,1,3,104,6,1,1,NA,NA,NA,2,NA,1,2,1,2,2,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,1,15,5,5,15,3,2,1,1,NA,3,3,3,2,NA,3,8,NA,NA,NA,NA,NA,4,1,3,4,4,2,3,3,107,14,13,1,4,3,4,2,1,1,1,1,1,1,1,2,5,1,3,1,42,300,1,3
153881962,21,2101,210101,13,1,37,3,1,4,101,8,1,1,NA,NA,NA,2,NA,3,3,3,3,3,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,2,2,1,120,60,10,5,3,2,2,2,120,4,4,3,1,3,3,1,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,3,101,3,2,1,3,3,3,2,2,2,2,2,2,2,2,2,3,1,3,3,42,100,1,3
153881965,8,801,80104,69,1,24,1,2,2,3,5,2,NA,NA,NA,NA,NA,NA,3,2,3,3,3,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,2,2,2,40,15,15,5,3,4,2,1,NA,4,3,3,1,1,4,NA,NA,NA,NA,NA,NA,1,1,2,4,4,4,4,3,216,3,1,2,6,5,3,2,2,2,2,1,2,1,1,2,3,1,3,2,42,300,2,1
153881987,4,401,40123,48,1,69,1,1,2,2,8,1,1,NA,NA,NA,2,NA,1,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,40,2,5,20,2,2,1,2,7,2,2,2,2,NA,3,3,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,2,3,5,7,1,4,3,4,2,1,2,1,1,2,1,1,2,4,1,3,1,42,300,1,5
153882093,16,1601,160101,47,1,39,2,1,2,4,7,1,1,NA,NA,NA,2,NA,1,2,1,2,2,2,2,2,1,1,96,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,35,0,10,10,2,3,1,1,NA,2,2,2,2,NA,3,2,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,2,1,1,2,2,3,2,2,2,2,2,2,1,1,2,2,2,3,1,3,3,51,300,2,3
153882224,25,2501,250101,64,1,42,1,1,2,2,10,1,1,NA,NA,NA,2,NA,1,1,1,1,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,2,1,60,10,20,1,2,1,1,1,NA,2,2,2,2,NA,3,3,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,3,209,1,96,1,3,3,3,2,1,2,2,2,1,1,2,2,3,2,3,3,51,300,1,3
153882334,23,2301,230101,37,1,25,2,4,4,102,6,2,NA,NA,NA,NA,NA,NA,3,3,1,3,5,4,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,2,10,40,10,10,4,3,1,1,NA,3,4,3,2,NA,1,NA,10,17,1,1,2,1,1,1,1,4,4,4,2,26,96,2,2,6,3,2,2,2,2,2,1,2,1,2,2,3,1,3,3,42,200,2,2
153882453,16,1601,160101,47,1,31,2,1,2,2,8,1,1,2,NA,NA,2,2,1,2,1,1,2,2,2,2,1,11,96,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,30,0,10,20,2,2,1,1,NA,2,2,2,2,NA,3,5,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,2,3,1,6,2,6,4,5,1,1,1,2,1,1,1,2,2,3,1,3,1,51,300,2,2
153882595,21,2101,210101,13,1,29,3,1,2,201,8,1,1,NA,NA,NA,2,NA,3,2,3,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,120,60,15,5,4,3,2,1,NA,3,4,4,1,1,3,5,NA,NA,NA,NA,NA,4,3,4,4,4,4,4,3,107,1,2,1,4,3,4,2,2,2,2,2,2,2,2,2,3,1,3,3,42,100,1,2
153882829,23,2301,230102,37,1,21,2,3,1,1,10,1,1,NA,NA,NA,1,NA,1,1,1,1,1,1,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,2,1,10,1,5,2,1,1,1,NA,1,1,1,2,NA,4,NA,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,1,10,1,96,1,5,1,4,1,1,1,1,1,1,1,1,2,4,1,3,1,42,200,1,1
153882882,21,2101,210101,13,1,23,3,1,2,2,9,1,1,NA,NA,NA,2,NA,1,2,1,2,2,2,2,2,1,15,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,90,60,15,20,2,2,2,2,60,2,2,2,1,2,3,5,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,2,10,4,2,1,3,3,1,2,1,2,2,2,2,2,2,2,3,1,3,3,42,100,1,1
153882933,4,401,40110,29,1,55,2,1,2,2,8,2,NA,NA,NA,NA,NA,NA,1,2,1,3,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,2,10,1,3,10,2,2,2,1,NA,2,3,2,2,NA,3,5,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,2,26,7,2,2,4,5,4,2,1,1,1,1,1,1,2,2,4,1,3,1,42,200,2,5
153883003,25,2501,250101,64,1,38,1,1,1,1,10,2,NA,NA,NA,NA,NA,NA,1,1,1,3,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,2,30,10,5,30,3,3,1,1,NA,2,3,2,2,NA,3,5,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,3,10,1,96,1,3,3,3,2,1,2,2,1,1,1,2,2,3,2,3,2,51,300,1,3
153883166,23,2301,230101,37,1,62,2,3,2,1,5,2,NA,NA,NA,NA,NA,NA,1,1,1,3,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,2,5,15,5,5,2,2,2,8,365,2,3,2,2,NA,1,NA,10,53,2,1,2,1,1,4,1,3,4,4,2,202,17,2,1,7,3,6,1,1,1,1,1,1,1,1,2,5,1,3,1,42,200,1,5
153883167,23,2301,230101,37,1,50,2,1,2,1,9,1,1,NA,NA,NA,1,NA,1,1,1,1,1,1,2,1,1,2,96,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,2,2,1,20,5,3,10,2,2,1,1,NA,2,1,2,2,NA,1,NA,10,53,2,1,2,1,1,4,3,4,4,4,1,4,4,20,2,6,3,5,2,1,1,1,1,1,1,2,2,3,1,3,1,42,200,2,4
153883282,8,801,80105,29,1,33,1,1,2,2,9,2,NA,NA,NA,NA,NA,NA,1,1,1,3,1,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,1,30,15,5,5,2,2,1,1,NA,2,3,2,2,NA,3,2,NA,NA,NA,NA,NA,1,1,4,3,4,3,4,2,98,1,98,2,3,3,3,2,2,2,2,2,2,2,2,2,3,1,2,4,42,200,2,2
153883330,20,2001,200101,47,1,42,1,1,2,3,6,2,NA,NA,NA,NA,NA,NA,1,2,1,3,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,1,15,5,5,5,2,2,2,1,NA,2,3,2,2,NA,3,2,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,3,216,5,2,1,4,3,4,1,1,1,1,1,1,1,2,2,3,1,3,1,24,300,1,3
153883383,13,1301,130107,47,1,52,2,1,2,2,8,1,2,NA,NA,NA,NA,1,1,2,1,2,1,2,2,1,1,1,96,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,25,0,4,10,2,2,2,1,NA,2,2,2,2,NA,3,3,NA,NA,NA,NA,NA,1,2,4,4,4,4,4,2,11,2,98,1,4,3,4,2,1,1,1,1,1,1,2,2,4,1,3,1,24,300,1,4
153883444,16,1601,160101,47,1,22,2,1,2,2,9,1,1,2,NA,NA,2,2,1,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,40,5,10,15,2,2,1,2,2,2,2,2,2,NA,3,5,NA,NA,NA,NA,NA,1,2,4,4,4,4,4,2,3,3,9,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,1,4,51,300,2,1
153883553,12,1201,120114,47,1,49,4,1,3,122,4,1,1,NA,NA,NA,3,NA,2,4,2,3,4,3,2,4,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,2,2,1,20,10,5,5,4,4,2,1,NA,4,4,3,2,NA,1,NA,56,45,1,1,2,3,1,1,2,4,1,4,3,101,96,15,1,6,6,5,1,1,1,1,1,1,1,1,2,4,1,3,1,33,300,1,4
153883584,22,2201,220101,10,1,30,2,3,2,2,6,1,7,NA,NA,NA,NA,NA,1,1,1,1,2,2,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,2,2,10,0,4,5,2,1,1,1,NA,2,2,2,2,NA,3,5,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,2,1,1,4,1,6,3,2,2,1,2,1,1,1,1,2,2,3,1,3,2,51,100,1,2
153883585,22,2201,220101,36,1,48,1,3,3,102,8,1,6,NA,NA,NA,NA,NA,1,4,1,4,3,3,2,4,1,11,96,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,3,2,2,1,90,30,30,8,3,3,1,3,150,3,4,2,2,NA,3,7,NA,NA,NA,NA,NA,1,3,4,4,4,4,4,3,209,96,1,1,2,3,2,2,2,2,2,2,1,2,2,2,3,1,1,4,51,200,1,4
153883658,23,2301,230101,37,1,58,2,3,5,101,1,2,NA,NA,NA,NA,NA,NA,1,1,1,3,4,4,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,4,6,60,20,6,4,2,1,1,NA,2,3,4,2,NA,3,7,NA,NA,NA,NA,NA,1,3,4,4,4,4,4,5,101,98,2,1,6,3,5,2,2,2,2,1,2,2,2,2,1,1,3,3,42,200,1,5
153883712,22,2201,220101,25,1,35,2,1,2,2,7,1,1,NA,NA,NA,2,NA,1,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,1,10,1,2,10,3,2,1,1,NA,2,2,2,2,NA,2,NA,98,-1,1,2,3,2,1,2,4,4,2,4,2,5,3,2,1,6,4,5,2,1,1,2,1,1,1,1,2,4,1,3,1,51,200,1,3
153883713,22,2201,220101,26,1,52,3,1,1,1,10,1,1,NA,NA,NA,1,NA,1,1,1,2,2,2,2,2,1,3,96,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,2,1,5,0,4,1,2,2,1,2,15,2,2,2,1,2,3,5,NA,NA,NA,NA,NA,3,1,1,4,4,1,4,1,4,1,2,1,6,4,5,1,1,1,2,1,1,1,2,2,3,1,3,1,51,200,1,4
153883714,22,2201,220101,26,1,20,3,1,2,2,10,1,1,NA,NA,NA,2,NA,1,1,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,1,10,0,0,10,2,2,1,3,7,2,2,2,1,2,3,5,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,1,2,1,6,1,5,3,5,2,1,1,2,1,1,1,2,2,3,1,3,2,51,200,1,1
153883715,22,2201,220101,26,1,29,3,1,2,2,8,1,1,NA,NA,NA,2,NA,1,2,1,2,2,2,2,2,1,6,96,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,2,1,60,120,15,5,2,2,1,3,30,2,2,2,1,1,3,5,NA,NA,NA,NA,NA,1,3,4,4,4,4,4,2,10,1,7,1,3,3,3,2,2,2,2,2,2,2,2,2,1,2,1,4,51,200,1,2
153883717,23,2301,230101,37,1,60,3,1,3,103,6,1,1,NA,NA,NA,2,NA,1,2,1,2,2,2,2,3,1,3,96,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,19,20,20,10,10,3,2,1,2,90,3,3,2,1,1,1,NA,9,2,2,1,2,1,1,3,4,4,4,4,3,103,1,2,1,7,4,6,2,1,1,2,1,1,1,2,2,3,1,3,1,42,200,1,5
153883749,20,2001,200101,40,1,62,1,1,2,2,8,1,1,NA,NA,NA,2,NA,1,1,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,1,15,1,1,5,2,1,1,1,NA,2,1,2,2,NA,3,1,NA,NA,NA,NA,NA,1,3,4,4,4,4,4,1,2,1,9,2,2,2,3,2,2,2,2,1,1,1,2,2,3,1,3,2,24,200,2,5
153883923,20,2001,200101,47,1,34,4,1,4,101,1,2,NA,NA,NA,NA,NA,NA,1,3,1,3,3,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,1,25,5,10,10,3,3,2,1,NA,4,4,4,2,NA,3,7,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,4,103,2,1,2,3,2,3,2,1,1,2,1,1,1,2,2,3,1,3,2,24,300,2,2
